output,input,translated
"고해상도 컴퓨터 단층 촬영 스캔에서 엽간열, 특히 대엽간열이 명확하게 시각화되었으며, 이는 오른쪽 상엽을 오른쪽 중엽 및 하엽과 분리하는 전형적인 경로를 보여주어 단일 엽에 국한된 잠재적인 병변에 대한 상세한 평가를 가능하게 했습니다.","The interlobar fissure, specifically the major fissure, was clearly visualized on the high-resolution computed tomography scan, demonstrating its typical course separating the right upper lobe from the right middle and lower lobes, allowing for detailed assessment of any potential pathology confined to a single lobe.",고해상도 컴퓨터 단층 촬영 스캔에서 주요 분절이 명확하게 시각화되어 우측 상엽과 중하엽을 구분하는 전형적인 경로를 보여주어 단일 엽에 국한된 잠재적 병변의 세부 평가가 가능했다.
"고해상도 컴퓨터 단층촬영에서 소엽간중격비후가 확인되어 간질성 폐질환의 존재를 시사했으며, 추가적으로 간유리음영과 흉막하 망상음영과 같은 소견이 관찰되어 기저 원인을 확인하고 적절한 치료 전략을 수립하기 위한 추가 조사가 필요했습니다.","High-resolution computed tomography revealed interlobular septal thickening, suggesting the presence of interstitial lung disease, and additional findings, such as ground-glass opacities and subpleural reticulation, were noted, necessitating further investigation to ascertain the underlying etiology and guide appropriate treatment strategies.",고해상도 컴퓨터 단층 촬영에서 간엽간 분절의 두께 증가가 관찰되어 간질성 폐 질환의 존재를 시사하였으며 지하 유리 투명 및 흉막 하부 망막화와 같은 추가적인 소견이 발견되어 기저 병인과 적정 치료 전략을 안내하기 위한 추가 조사가 필요하였다.
"염증 과정은 소엽간중격을 따라 확장되었으며, 간 실질에 영향을 미치는 기저 자가면역학적 병인을 시사하는 섬유화 및 세포 침윤 패턴을 보였습니다.","The inflammatory process extended along the interlobular septum, exhibiting a pattern of fibrosis and cellular infiltration that suggested an underlying autoimmune etiology affecting the hepatic parenchyma.",염증 과정은 간간 세포에 영향을 미치는 기저 면역 질환을 암시하는 섬유화와 세포 침윤의 패턴을 나타내는 간간 분지관으로 확장되었다.
"흉부 X선 촬영 결과, 기관지혈관 다발과 소엽간 중격을 따라 공기가 박리되어 있는 특징을 보이는 광범위한 간질(성)폐기종이 확인되었으며, 이는 종종 압력 외상이나 심각한 폐쇄성 폐질환과 관련이 있는 소견으로 즉각적인 임상적 개입과 호흡 지원이 필요합니다.","The chest radiograph revealed extensive interstitial emphysema, characterized by the presence of air dissecting along the bronchovascular bundles and interlobular septa, a finding often associated with barotrauma or severe obstructive lung disease, necessitating immediate clinical intervention and respiratory support.",흉부 방사선 촬영에서 기관지 혈관 결합과 간격 세포를 따라 공기가 절단되는 현상이 특징이며 이는 종종 압력 손상의 또는 중증 폐쇄성 폐 질환과 관련된 것으로 임시적으로 임상적 개입 및 호기 지원을 필요로 한다.
"만성 호흡곤란의 병력과 양측 망상 음영을 보여주는 흉부 CT 결과를 바탕으로, 감염성 원인을 배제하기 위한 자가면역 표지자 검사 및 기관지폐포 세척을 포함한 간질폐질환에 대한 철저한 조사가 시작되었습니다.","The patient's history of chronic dyspnea and a chest CT showing bilateral reticular opacities prompted a thorough investigation for interstitial lung disease, including autoimmune markers and bronchoalveolar lavage to exclude infectious etiologies.",환자의 만성 호흡곤란과 양측 망상 밀도 부종을 보이는 흉부 CT는 자가 면역 마커와 감염 병인을 배제하기 위해 간질성 폐 질환에 대한 철저한 조사를 유발했다.
"환자의 지속적인 기침과 호흡곤란은 양측성 간유리음영의 방사선학적 소견과 함께 간질폐렴에 대한 의심을 불러일으켰으며, 진단을 확정하고 폐 침범 정도를 평가하기 위해 고해상도 컴퓨터 단층촬영과 기관지폐포세척을 통한 추가 조사가 필요했습니다.","The patient's persistent cough and dyspnea, coupled with radiographic findings of bilateral ground-glass opacities, raised suspicion for interstitial pneumonia, necessitating further investigation via high-resolution computed tomography and bronchoalveolar lavage to confirm the diagnosis and assess the extent of pulmonary involvement.",환자의 지속적인 기침과 호흡곤란은 양측 유리 투명성의 방사선 소견을 동반하며 간질성 폐렴에 대한 의심을 높였고 고해상도 컴퓨터 단층 촬영 및 기관지폐액 세척을 통한 추가 조사가 필요하여 진단 확인 및 폐 침범 정도를 평가하기 위해 진행되었다.
"흉부 CT 스캔 결과, 폐 실질 내에 밀도 증가와 (폐)간질의 비후를 포함한 상당한 이상이 발견되었으며, 이는 간질성 폐질환의 가능성을 시사하여 추가 조사 및 잠재적인 환경적 또는 직업적 노출에 대한 고려가 필요했습니다.","The chest CT scan revealed significant abnormalities in the lung parenchyma, including increased density and thickening of the interstitium, suggesting the possibility of interstitial lung disease, which necessitated further investigation and consideration of potential environmental or occupational exposures.","흉부 CT 스캔에서 폐실질에 상당한 이상이 나타났으며, 간격의 밀도 증가와 두꺼워진 것을 포함하여 실질성 폐 질환 가능성을 시사하며 추가적인 조사가 필요하고 잠재적 환경 또는 직업 노출을 고려해야 한다."
"흉부 X선에서 역S자/골든S징후가 나타났으며, 이는 중심 폐쇄성 병변이 우측 상엽의 무기폐를 유발하고 하엽의 보상성 과팽창을 초래했음을 시사합니다.","The chest X-ray displayed an interted S/Golden S sign, indicative of a central obstructing lesion causing atelectasis of the right upper lobe with compensatory hyperinflation of the lower lobe.",흉부 엑스레이에서 우측 상엽의 폐기와 하엽에 대한 보상적 과잉팽창을 유발하는 중앙 방해 병변을 나타내는 인접된 S/골드 S 신호가 표시되었다.
"고해상도 컴퓨터 단층 촬영 결과, 미세한 소엽내간질비후가 발견되어 초기 섬유화 변화에 대한 우려를 불러일으켰으나, 유사한 방사선학적 패턴을 보이는 다른 염증성 질환과의 감별을 위해 추가 조사가 필요했습니다.","High-resolution computed tomography revealed subtle intralobular interstitial thickening, raising concerns for early fibrotic changes, although further investigation was required to differentiate it from other inflammatory conditions presenting with similar radiographic patterns.",고해상도 컴퓨터 단층 촬영에서 미세한 소엽 간질간막 두께 증가가 관찰되었으며 이는 초기 섬유증 변화에 대한 우려를 불러일으켰지만 유사한 방사선 패턴을 보이는 다른 염증성 질환과 구별하기 위해서는 추가 조사가 필요했다.
"고해상도 컴퓨터 단층 촬영에서 미세한 소엽내선 비후가 관찰되었으며, 이는 초기 간질성 변화를 시사하였고, 폐 기능 검사와 함께 고려되었을 때 잠재적인 기저 섬유성 폐 질환에 대한 추가적인 조사를 촉구했습니다.","High-resolution computed tomography revealed subtle intralobular line thickening, suggesting early interstitial changes, which, when correlated with pulmonary function tests, prompted further investigation into potential underlying fibrotic lung disease.",고해상도 컴퓨터 단층 촬영에서 미세한 소엽 내선 두께 증가가 관찰되었으며 이는 초기 간질성 변화를 시사하며 폐 기능 검사를 상호 연관시켰을 때 잠재적인 기저 섬유증성 폐 질환에 대한 추가 조사가 유발되었다.
"환자는 뇌졸중 이후 같은쪽 반신불수와 감각 소실을 보였으며, 이는 병변이 뇌의 반대쪽 반구 내에 위치할 가능성이 높다는 것을 나타냅니다.","The patient presented with ipsilateral hemiparesis and sensory loss following a stroke, indicating the lesion was likely located within the contralateral hemisphere of the brain.",환자가 뇌졸중 후에 경향성 편마비와 감각 상실을 보였으며 이는 병변이 두뇌의 반대쪽반에서 발생했음을 나타낸다.
"흉부 X선 사진에서 좌측에 횡격막근접 봉우리가 관찰되었으며, 이는 환자의 무기폐 병력과 함께 고려할 때 관련된 흉막삼출이나 국소적인 횡격막 상승에 대한 의심을 불러일으키는 미묘한 소견이었습니다.","The chest radiograph demonstrated a juxtaphrenic peak on the left side, a subtle finding that, when considered in the context of the patient's history of atelectasis, raised suspicion for an associated pleural effusion or localized diaphragmatic elevation.",흉부 방사선 촬영에서 좌측에 부근의 고리가 관찰되었으며 이 발견은 폐기종 병력이 있는 환자에게서 고려될 때 흡인성 유착 또는 국소적인 기저막 상승과 관련된 의심을 높였다.
"HIV 감염으로 인한 환자의 면역 저하 상태는 카포시육종에 대한 감수성을 크게 증가시켰으며, 이는 몸통과 사지 전반에 걸쳐 다수의 보라색 피부 병변으로 나타났고, 관리를 위해 항레트로바이러스 치료와 표적 화학 요법의 조합이 필요했습니다.","The patient's immunocompromised state, secondary to HIV infection, significantly increased their susceptibility to Kaposi sarcoma, which presented as multiple violaceous skin lesions across the trunk and extremities, requiring a combination of antiretroviral therapy and targeted chemotherapy for management.",환자의 면역 저하 상태는 HIV 감염의 2차적 결과로 캅시 사르코마에 대한 취약성이 크게 증가하여 가슴과 말단부를 대상으로 다발성 보라색 피부 병변을 나타내어 항레트로바이러스 치료와 표적으로된 화학요법이 필요했다.
